Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-04 11:15:00+05:30,17691.44921875,17733.349609375,17665.19921875,17732.599609375,0,0.0,0.0
2022-01-04 12:15:00+05:30,17732.650390625,17743.5,17707.150390625,17712.400390625,0,0.0,0.0
2022-01-04 13:15:00+05:30,17712.69921875,17730.80078125,17669.94921875,17725.94921875,0,0.0,0.0
2022-01-04 14:15:00+05:30,17725.400390625,17798.650390625,17725.400390625,17797.599609375,0,0.0,0.0
2022-01-04 15:15:00+05:30,17798.19921875,17827.30078125,17793.55078125,17807.349609375,0,0.0,0.0
2022-01-05 09:15:00+05:30,17820.099609375,17853.44921875,17750.099609375,17845.75,0,0.0,0.0
2022-01-05 10:15:00+05:30,17845.69921875,17853.44921875,17789.25,17798.349609375,0,0.0,0.0
2022-01-05 11:15:00+05:30,17798.849609375,17864.900390625,17792.05078125,17863.150390625,0,0.0,0.0
2022-01-05 12:15:00+05:30,17863.05078125,17925.55078125,17859.400390625,17924.30078125,0,0.0,0.0
2022-01-05 13:15:00+05:30,17925.5,17934.400390625,17879.75,17911.05078125,0,0.0,0.0
2022-01-05 14:15:00+05:30,17912.05078125,17944.19921875,17887.69921875,17935.69921875,0,0.0,0.0
2022-01-05 15:15:00+05:30,17935.400390625,17935.849609375,17906.75,17907.69921875,0,0.0,0.0
2022-01-06 09:15:00+05:30,17768.5,17795.80078125,17672.099609375,17723.19921875,0,0.0,0.0
2022-01-06 10:15:00+05:30,17723.5,17727.150390625,17662.05078125,17680.650390625,0,0.0,0.0
2022-01-06 11:15:00+05:30,17679.599609375,17706.599609375,17663.30078125,17677.849609375,0,0.0,0.0
2022-01-06 12:15:00+05:30,17677.849609375,17720.150390625,17655.900390625,17712.19921875,0,0.0,0.0
2022-01-06 13:15:00+05:30,17711.849609375,17757.19921875,17688.94921875,17728.25,0,0.0,0.0
2022-01-06 14:15:00+05:30,17728.19921875,17790.75,17725.94921875,17739.25,0,0.0,0.0
2022-01-06 15:15:00+05:30,17739.849609375,17755.30078125,17728.55078125,17746.0,0,0.0,0.0
2022-01-07 09:15:00+05:30,17797.599609375,17898.0,17790.900390625,17885.650390625,0,0.0,0.0
2022-01-07 10:15:00+05:30,17885.099609375,17904.650390625,17823.650390625,17824.94921875,0,0.0,0.0
2022-01-07 11:15:00+05:30,17825.05078125,17855.150390625,17778.150390625,17795.69921875,0,0.0,0.0
2022-01-07 12:15:00+05:30,17794.599609375,17802.19921875,17705.05078125,17765.849609375,0,0.0,0.0
2022-01-07 13:15:00+05:30,17765.849609375,17799.94921875,17746.349609375,17749.849609375,0,0.0,0.0
2022-01-07 14:15:00+05:30,17749.55078125,17818.19921875,17740.099609375,17810.349609375,0,0.0,0.0
2022-01-07 15:15:00+05:30,17810.19921875,17829.5,17805.44921875,17818.19921875,0,0.0,0.0
2022-01-10 09:15:00+05:30,17913.30078125,17969.599609375,17879.80078125,17967.599609375,0,0.0,0.0
2022-01-10 10:15:00+05:30,17967.099609375,17977.55078125,17939.900390625,17961.80078125,0,0.0,0.0
2022-01-10 11:15:00+05:30,17961.75,17965.75,17901.05078125,17939.19921875,0,0.0,0.0
2022-01-10 12:15:00+05:30,17938.94921875,17978.0,17936.5,17963.30078125,0,0.0,0.0
2022-01-10 13:15:00+05:30,17963.349609375,17981.05078125,17949.349609375,17964.5,0,0.0,0.0
2022-01-10 14:15:00+05:30,17965.05078125,18009.0,17960.25,18004.5,0,0.0,0.0
2022-01-10 15:15:00+05:30,18004.69921875,18016.80078125,17998.19921875,18005.44921875,0,0.0,0.0
2022-01-11 09:15:00+05:30,17997.75,18053.349609375,17970.849609375,17991.69921875,0,0.0,0.0
2022-01-11 10:15:00+05:30,17991.94921875,18044.900390625,17964.900390625,18035.05078125,0,0.0,0.0
2022-01-11 11:15:00+05:30,18035.599609375,18058.900390625,18022.94921875,18028.80078125,0,0.0,0.0
2022-01-11 12:15:00+05:30,18028.55078125,18065.0,18023.5,18064.150390625,0,0.0,0.0
2022-01-11 13:15:00+05:30,18064.150390625,18080.94921875,18036.44921875,18065.55078125,0,0.0,0.0
2022-01-11 14:15:00+05:30,18065.25,18079.0,18002.400390625,18058.099609375,0,0.0,0.0
2022-01-11 15:15:00+05:30,18058.44921875,18064.349609375,18045.94921875,18059.0,0,0.0,0.0
2022-01-12 09:15:00+05:30,18170.400390625,18181.69921875,18129.94921875,18155.099609375,0,0.0,0.0
2022-01-12 10:15:00+05:30,18155.19921875,18201.400390625,18143.099609375,18197.0,0,0.0,0.0
2022-01-12 11:15:00+05:30,18196.599609375,18221.0,18184.150390625,18194.05078125,0,0.0,0.0
2022-01-12 12:15:00+05:30,18193.80078125,18198.599609375,18176.19921875,18186.44921875,0,0.0,0.0
2022-01-12 13:15:00+05:30,18185.30078125,18199.099609375,18158.75,18169.75,0,0.0,0.0
2022-01-12 14:15:00+05:30,18180.44921875,18227.349609375,18173.55078125,18215.099609375,0,0.0,0.0
2022-01-12 15:15:00+05:30,18215.099609375,18217.599609375,18192.94921875,18197.599609375,0,0.0,0.0
2022-01-13 09:15:00+05:30,18257.0,18271.55078125,18187.44921875,18197.0,0,0.0,0.0
2022-01-13 10:15:00+05:30,18197.19921875,18228.25,18164.150390625,18216.19921875,0,0.0,0.0
2022-01-13 11:15:00+05:30,18215.94921875,18252.849609375,18215.099609375,18250.099609375,0,0.0,0.0
2022-01-13 12:15:00+05:30,18250.400390625,18256.150390625,18204.0,18214.55078125,0,0.0,0.0
2022-01-13 13:15:00+05:30,18214.849609375,18245.05078125,18187.849609375,18217.400390625,0,0.0,0.0
2022-01-13 14:15:00+05:30,18216.849609375,18269.5,18203.900390625,18269.5,0,0.0,0.0
2022-01-13 15:15:00+05:30,18269.150390625,18269.80078125,18255.25,18258.55078125,0,0.0,0.0
2022-01-14 09:15:00+05:30,18185.0,18230.900390625,18120.94921875,18202.80078125,0,0.0,0.0
2022-01-14 10:15:00+05:30,18202.55078125,18217.19921875,18153.69921875,18186.400390625,0,0.0,0.0
2022-01-14 11:15:00+05:30,18185.94921875,18197.900390625,18141.650390625,18195.75,0,0.0,0.0
2022-01-14 12:15:00+05:30,18195.900390625,18226.5,18179.849609375,18218.30078125,0,0.0,0.0
2022-01-14 13:15:00+05:30,18218.44921875,18251.150390625,18210.75,18226.400390625,0,0.0,0.0
2022-01-14 14:15:00+05:30,18227.150390625,18286.599609375,18217.5,18255.19921875,0,0.0,0.0
2022-01-14 15:15:00+05:30,18255.0,18258.80078125,18233.150390625,18235.5,0,0.0,0.0
2022-01-17 09:15:00+05:30,18235.650390625,18304.0,18234.05078125,18288.75,0,0.0,0.0
2022-01-17 10:15:00+05:30,18289.150390625,18312.099609375,18269.849609375,18299.94921875,0,0.0,0.0
2022-01-17 11:15:00+05:30,18299.099609375,18313.44921875,18280.69921875,18295.05078125,0,0.0,0.0
2022-01-17 12:15:00+05:30,18295.5,18304.69921875,18278.05078125,18295.44921875,0,0.0,0.0
2022-01-17 13:15:00+05:30,18295.75,18309.25,18260.650390625,18298.0,0,0.0,0.0
2022-01-17 14:15:00+05:30,18298.349609375,18321.05078125,18292.0,18305.650390625,0,0.0,0.0
2022-01-17 15:15:00+05:30,18304.150390625,18314.80078125,18301.69921875,18309.69921875,0,0.0,0.0
2022-01-18 09:15:00+05:30,18337.19921875,18350.599609375,18205.80078125,18237.69921875,0,0.0,0.0
2022-01-18 10:15:00+05:30,18236.099609375,18244.0,18186.80078125,18235.650390625,0,0.0,0.0
2022-01-18 11:15:00+05:30,18235.69921875,18268.69921875,18234.69921875,18255.80078125,0,0.0,0.0
2022-01-18 12:15:00+05:30,18255.80078125,18317.849609375,18254.80078125,18310.69921875,0,0.0,0.0
2022-01-18 13:15:00+05:30,18310.25,18318.05078125,18246.150390625,18280.650390625,0,0.0,0.0
2022-01-18 14:15:00+05:30,18280.75,18282.19921875,18088.599609375,18097.599609375,0,0.0,0.0
2022-01-18 15:15:00+05:30,18096.55078125,18133.69921875,18087.44921875,18113.80078125,0,0.0,0.0
2022-01-19 09:15:00+05:30,18129.19921875,18129.19921875,17950.75,18038.099609375,0,0.0,0.0
2022-01-19 10:15:00+05:30,18038.69921875,18065.19921875,17968.05078125,17977.349609375,0,0.0,0.0
2022-01-19 11:15:00+05:30,17976.150390625,17996.849609375,17942.05078125,17959.900390625,0,0.0,0.0
2022-01-19 12:15:00+05:30,17959.5,17974.349609375,17885.30078125,17926.900390625,0,0.0,0.0
2022-01-19 13:15:00+05:30,17926.80078125,17937.099609375,17886.599609375,17927.19921875,0,0.0,0.0
2022-01-19 14:15:00+05:30,17926.75,17960.94921875,17895.55078125,17945.25,0,0.0,0.0
2022-01-19 15:15:00+05:30,17945.25,17949.400390625,17923.900390625,17941.44921875,0,0.0,0.0
2022-01-20 09:15:00+05:30,17921.0,17934.30078125,17837.44921875,17843.25,0,0.0,0.0
2022-01-20 10:15:00+05:30,17843.5,17859.599609375,17799.900390625,17809.349609375,0,0.0,0.0
2022-01-20 11:15:00+05:30,17809.80078125,17817.75,17768.400390625,17788.099609375,0,0.0,0.0
2022-01-20 12:15:00+05:30,17787.94921875,17834.69921875,17770.55078125,17771.05078125,0,0.0,0.0
2022-01-20 13:15:00+05:30,17769.80078125,17773.599609375,17670.94921875,17705.900390625,0,0.0,0.0
2022-01-20 14:15:00+05:30,17705.69921875,17765.25,17648.849609375,17764.80078125,0,0.0,0.0
2022-01-20 15:15:00+05:30,17764.30078125,17783.150390625,17753.5,17782.94921875,0,0.0,0.0
2022-01-21 09:15:00+05:30,17613.69921875,17679.25,17526.400390625,17631.19921875,0,0.0,0.0
2022-01-21 10:15:00+05:30,17630.30078125,17639.150390625,17560.19921875,17612.150390625,0,0.0,0.0
2022-01-21 11:15:00+05:30,17611.099609375,17652.099609375,17590.150390625,17651.05078125,0,0.0,0.0
2022-01-21 12:15:00+05:30,17650.69921875,17707.25,17635.75,17699.94921875,0,0.0,0.0
2022-01-21 13:15:00+05:30,17699.05078125,17699.400390625,17595.849609375,17598.849609375,0,0.0,0.0
2022-01-21 14:15:00+05:30,17598.849609375,17631.94921875,17487.19921875,17614.25,0,0.0,0.0
2022-01-21 15:15:00+05:30,17615.05078125,17650.44921875,17615.05078125,17650.44921875,0,0.0,0.0
2022-01-24 09:15:00+05:30,17575.150390625,17598.349609375,17404.75,17427.900390625,0,0.0,0.0
2022-01-24 10:15:00+05:30,17427.150390625,17431.650390625,17367.349609375,17390.599609375,0,0.0,0.0
2022-01-24 11:15:00+05:30,17388.94921875,17393.55078125,17280.900390625,17285.25,0,0.0,0.0
2022-01-24 12:15:00+05:30,17285.19921875,17292.69921875,17210.55078125,17252.44921875,0,0.0,0.0
2022-01-24 13:15:00+05:30,17253.900390625,17256.599609375,16998.44921875,17002.44921875,0,0.0,0.0
2022-01-24 14:15:00+05:30,17003.5,17184.400390625,17003.5,17177.55078125,0,0.0,0.0
2022-01-24 15:15:00+05:30,17179.599609375,17182.099609375,17107.5,17112.44921875,0,0.0,0.0
2022-01-25 09:15:00+05:30,17001.55078125,17200.55078125,16837.849609375,17073.25,0,0.0,0.0
2022-01-25 10:15:00+05:30,17071.94921875,17096.75,17005.44921875,17077.44921875,0,0.0,0.0
2022-01-25 11:15:00+05:30,17077.349609375,17119.44921875,17050.19921875,17079.599609375,0,0.0,0.0
2022-01-25 12:15:00+05:30,17080.44921875,17133.05078125,17047.0,17130.05078125,0,0.0,0.0
2022-01-25 13:15:00+05:30,17129.599609375,17233.349609375,17124.30078125,17206.0,0,0.0,0.0
2022-01-25 14:15:00+05:30,17205.349609375,17287.19921875,17180.05078125,17287.19921875,0,0.0,0.0
2022-01-25 15:15:00+05:30,17286.849609375,17308.900390625,17262.400390625,17267.30078125,0,0.0,0.0
2022-01-27 09:15:00+05:30,17062.0,17066.25,16929.150390625,17019.599609375,0,0.0,0.0
2022-01-27 10:15:00+05:30,17019.19921875,17026.650390625,16943.849609375,16971.69921875,0,0.0,0.0
2022-01-27 11:15:00+05:30,16972.099609375,16973.349609375,16882.400390625,16882.80078125,0,0.0,0.0
2022-01-27 12:15:00+05:30,16882.75,17012.650390625,16867.05078125,17008.099609375,0,0.0,0.0
2022-01-27 13:15:00+05:30,17007.44921875,17090.650390625,16987.94921875,17060.150390625,0,0.0,0.0
2022-01-27 14:15:00+05:30,17061.099609375,17182.099609375,17044.80078125,17123.599609375,0,0.0,0.0
2022-01-27 15:15:00+05:30,17124.05078125,17165.0,17096.099609375,17149.30078125,0,0.0,0.0
2022-01-28 09:15:00+05:30,17208.30078125,17359.05078125,17208.30078125,17333.0,0,0.0,0.0
2022-01-28 10:15:00+05:30,17336.94921875,17343.94921875,17274.05078125,17321.0,0,0.0,0.0
2022-01-28 11:15:00+05:30,17321.30078125,17357.099609375,17299.69921875,17352.55078125,0,0.0,0.0
2022-01-28 12:15:00+05:30,17352.599609375,17373.0,17329.80078125,17338.650390625,0,0.0,0.0
2022-01-28 13:15:00+05:30,17338.599609375,17351.099609375,17149.650390625,17166.0,0,0.0,0.0
2022-01-28 14:15:00+05:30,17166.599609375,17207.44921875,17079.19921875,17088.30078125,0,0.0,0.0
2022-01-28 15:15:00+05:30,17089.19921875,17119.44921875,17082.099609375,17106.349609375,0,0.0,0.0
2022-01-31 09:15:00+05:30,17301.05078125,17361.400390625,17271.599609375,17336.25,0,0.0,0.0
2022-01-31 10:15:00+05:30,17337.150390625,17359.0,17264.349609375,17339.44921875,0,0.0,0.0
2022-01-31 11:15:00+05:30,17339.44921875,17393.75,17312.099609375,17386.900390625,0,0.0,0.0
2022-01-31 12:15:00+05:30,17386.349609375,17406.44921875,17349.75,17391.099609375,0,0.0,0.0
2022-01-31 13:15:00+05:30,17390.69921875,17409.900390625,17324.80078125,17379.30078125,0,0.0,0.0
2022-01-31 14:15:00+05:30,17380.44921875,17407.25,17333.94921875,17339.099609375,0,0.0,0.0
2022-01-31 15:15:00+05:30,17339.25,17354.19921875,17313.69921875,17338.30078125,0,0.0,0.0
2022-02-01 09:15:00+05:30,17529.44921875,17583.94921875,17469.150390625,17578.099609375,0,0.0,0.0
2022-02-01 10:15:00+05:30,17578.099609375,17596.099609375,17536.849609375,17566.849609375,0,0.0,0.0
2022-02-01 11:15:00+05:30,17567.150390625,17622.0,17452.650390625,17585.150390625,0,0.0,0.0
2022-02-01 12:15:00+05:30,17585.25,17614.400390625,17268.900390625,17278.0,0,0.0,0.0
2022-02-01 13:15:00+05:30,17277.599609375,17555.5,17245.44921875,17542.0,0,0.0,0.0
2022-02-01 14:15:00+05:30,17540.599609375,17610.19921875,17524.80078125,17563.19921875,0,0.0,0.0
2022-02-01 15:15:00+05:30,17562.30078125,17605.80078125,17561.55078125,17604.650390625,0,0.0,0.0
2022-02-02 09:15:00+05:30,17706.19921875,17748.25,17675.69921875,17722.900390625,0,0.0,0.0
2022-02-02 10:15:00+05:30,17723.44921875,17745.94921875,17678.150390625,17725.30078125,0,0.0,0.0
2022-02-02 11:15:00+05:30,17725.19921875,17767.599609375,17717.55078125,17746.400390625,0,0.0,0.0
2022-02-02 12:15:00+05:30,17746.599609375,17765.150390625,17729.349609375,17745.75,0,0.0,0.0
2022-02-02 13:15:00+05:30,17746.05078125,17782.94921875,17725.599609375,17774.30078125,0,0.0,0.0
2022-02-02 14:15:00+05:30,17774.44921875,17786.400390625,17751.75,17778.150390625,0,0.0,0.0
2022-02-02 15:15:00+05:30,17778.349609375,17793.75,17775.349609375,17791.599609375,0,0.0,0.0
2022-02-03 09:15:00+05:30,17767.75,17774.400390625,17681.44921875,17710.19921875,0,0.0,0.0
2022-02-03 10:15:00+05:30,17709.349609375,17721.650390625,17684.849609375,17703.849609375,0,0.0,0.0
2022-02-03 11:15:00+05:30,17703.55078125,17705.0,17629.400390625,17632.400390625,0,0.0,0.0
2022-02-03 12:15:00+05:30,17632.150390625,17694.69921875,17625.44921875,17665.94921875,0,0.0,0.0
2022-02-03 13:15:00+05:30,17666.94921875,17670.75,17585.30078125,17629.94921875,0,0.0,0.0
2022-02-03 14:15:00+05:30,17629.69921875,17641.349609375,17564.30078125,17569.75,0,0.0,0.0
2022-02-03 15:15:00+05:30,17569.650390625,17569.75,17512.94921875,17520.25,0,0.0,0.0
2022-02-04 09:15:00+05:30,17590.19921875,17617.30078125,17480.900390625,17545.80078125,0,0.0,0.0
2022-02-04 10:15:00+05:30,17545.94921875,17571.80078125,17512.400390625,17568.150390625,0,0.0,0.0
2022-02-04 11:15:00+05:30,17568.05078125,17582.69921875,17507.099609375,17517.94921875,0,0.0,0.0
2022-02-04 12:15:00+05:30,17517.75,17536.849609375,17464.94921875,17478.599609375,0,0.0,0.0
2022-02-04 13:15:00+05:30,17479.19921875,17570.849609375,17463.900390625,17544.25,0,0.0,0.0
2022-02-04 14:15:00+05:30,17545.30078125,17563.80078125,17484.94921875,17528.900390625,0,0.0,0.0
2022-02-04 15:15:00+05:30,17529.849609375,17530.400390625,17496.400390625,17503.0,0,0.0,0.0
2022-02-07 09:15:00+05:30,17456.30078125,17535.94921875,17390.150390625,17414.94921875,0,0.0,0.0
2022-02-07 10:15:00+05:30,17414.80078125,17431.5,17330.5,17338.80078125,0,0.0,0.0
2022-02-07 11:15:00+05:30,17338.69921875,17338.69921875,17266.150390625,17271.599609375,0,0.0,0.0
2022-02-07 12:15:00+05:30,17272.30078125,17333.0,17255.69921875,17263.650390625,0,0.0,0.0
2022-02-07 13:15:00+05:30,17260.5,17279.849609375,17120.349609375,17178.69921875,0,0.0,0.0
2022-02-07 14:15:00+05:30,17179.0,17240.349609375,17156.650390625,17219.849609375,0,0.0,0.0
2022-02-07 15:15:00+05:30,17220.099609375,17222.150390625,17187.0,17210.0,0,0.0,0.0
2022-02-08 09:15:00+05:30,17279.849609375,17304.650390625,17176.599609375,17194.400390625,0,0.0,0.0
2022-02-08 10:15:00+05:30,17192.349609375,17198.19921875,17043.650390625,17085.30078125,0,0.0,0.0
2022-02-08 11:15:00+05:30,17085.69921875,17218.05078125,17074.55078125,17181.400390625,0,0.0,0.0
2022-02-08 12:15:00+05:30,17180.650390625,17272.55078125,17128.94921875,17137.30078125,0,0.0,0.0
2022-02-08 13:15:00+05:30,17137.349609375,17220.150390625,17120.75,17162.30078125,0,0.0,0.0
2022-02-08 14:15:00+05:30,17162.900390625,17296.5,17134.80078125,17280.0,0,0.0,0.0
2022-02-08 15:15:00+05:30,17280.5,17284.150390625,17228.25,17240.349609375,0,0.0,0.0
2022-02-09 09:15:00+05:30,17370.099609375,17438.400390625,17342.30078125,17417.30078125,0,0.0,0.0
2022-02-09 10:15:00+05:30,17417.900390625,17422.400390625,17365.400390625,17393.55078125,0,0.0,0.0
2022-02-09 11:15:00+05:30,17393.55078125,17424.099609375,17385.30078125,17410.94921875,0,0.0,0.0
2022-02-09 12:15:00+05:30,17410.94921875,17433.349609375,17378.80078125,17382.44921875,0,0.0,0.0
2022-02-09 13:15:00+05:30,17379.099609375,17447.099609375,17374.30078125,17442.400390625,0,0.0,0.0
2022-02-09 14:15:00+05:30,17438.5,17472.80078125,17434.55078125,17463.349609375,0,0.0,0.0
2022-02-09 15:15:00+05:30,17460.400390625,17476.400390625,17460.099609375,17471.599609375,0,0.0,0.0
2022-02-10 09:15:00+05:30,17554.099609375,17554.099609375,17427.19921875,17510.94921875,0,0.0,0.0
2022-02-10 10:15:00+05:30,17510.849609375,17594.349609375,17482.900390625,17584.05078125,0,0.0,0.0
2022-02-10 11:15:00+05:30,17584.099609375,17622.55078125,17558.05078125,17594.55078125,0,0.0,0.0
2022-02-10 12:15:00+05:30,17595.05078125,17618.599609375,17570.0,17602.75,0,0.0,0.0
2022-02-10 13:15:00+05:30,17602.349609375,17636.30078125,17580.05078125,17625.099609375,0,0.0,0.0
2022-02-10 14:15:00+05:30,17625.599609375,17639.25,17595.19921875,17599.599609375,0,0.0,0.0
2022-02-10 15:15:00+05:30,17599.55078125,17615.30078125,17581.849609375,17586.94921875,0,0.0,0.0
2022-02-11 09:15:00+05:30,17451.0,17451.0,17314.650390625,17330.80078125,0,0.0,0.0
2022-02-11 10:15:00+05:30,17329.30078125,17361.900390625,17303.19921875,17324.099609375,0,0.0,0.0
2022-02-11 11:15:00+05:30,17323.849609375,17358.25,17303.849609375,17355.5,0,0.0,0.0
2022-02-11 12:15:00+05:30,17355.30078125,17409.5,17350.55078125,17407.849609375,0,0.0,0.0
2022-02-11 13:15:00+05:30,17408.55078125,17447.30078125,17350.599609375,17379.30078125,0,0.0,0.0
2022-02-11 14:15:00+05:30,17379.349609375,17400.44921875,17338.650390625,17386.69921875,0,0.0,0.0
2022-02-11 15:15:00+05:30,17386.349609375,17387.5,17341.900390625,17345.55078125,0,0.0,0.0
2022-02-14 09:15:00+05:30,17076.150390625,17077.150390625,16918.900390625,17032.150390625,0,0.0,0.0
2022-02-14 10:15:00+05:30,17031.94921875,17082.75,17002.099609375,17032.0,0,0.0,0.0
2022-02-14 11:15:00+05:30,17031.80078125,17039.099609375,16990.19921875,17014.55078125,0,0.0,0.0
2022-02-14 12:15:00+05:30,17013.55078125,17037.5,16959.099609375,17021.94921875,0,0.0,0.0
2022-02-14 13:15:00+05:30,17021.849609375,17049.80078125,16917.599609375,16921.75,0,0.0,0.0
2022-02-14 14:15:00+05:30,16922.099609375,16958.25,16836.25,16837.05078125,0,0.0,0.0
2022-02-14 15:15:00+05:30,16837.55078125,16856.349609375,16810.0,16819.69921875,0,0.0,0.0
2022-02-15 09:15:00+05:30,16933.25,16998.150390625,16840.400390625,16871.44921875,0,0.0,0.0
2022-02-15 10:15:00+05:30,16872.0,16960.849609375,16866.69921875,16940.94921875,0,0.0,0.0
2022-02-15 11:15:00+05:30,16942.19921875,17087.55078125,16942.19921875,17070.5,0,0.0,0.0
2022-02-15 12:15:00+05:30,17070.849609375,17117.80078125,17030.44921875,17100.349609375,0,0.0,0.0
2022-02-15 13:15:00+05:30,17100.150390625,17299.400390625,17063.150390625,17286.5,0,0.0,0.0
2022-02-15 14:15:00+05:30,17284.94921875,17356.80078125,17260.150390625,17350.900390625,0,0.0,0.0
2022-02-15 15:15:00+05:30,17351.599609375,17374.5,17349.80078125,17351.849609375,0,0.0,0.0
2022-02-16 09:15:00+05:30,17408.44921875,17448.150390625,17315.75,17333.599609375,0,0.0,0.0
2022-02-16 10:15:00+05:30,17332.349609375,17375.150390625,17258.599609375,17288.0,0,0.0,0.0
2022-02-16 11:15:00+05:30,17288.099609375,17342.05078125,17287.400390625,17335.19921875,0,0.0,0.0
2022-02-16 12:15:00+05:30,17335.650390625,17427.5,17335.650390625,17415.349609375,0,0.0,0.0
2022-02-16 13:15:00+05:30,17415.55078125,17489.900390625,17393.099609375,17458.69921875,0,0.0,0.0
2022-02-16 14:15:00+05:30,17458.44921875,17464.0,17289.0,17329.19921875,0,0.0,0.0
2022-02-16 15:15:00+05:30,17329.150390625,17329.75,17286.0,17293.05078125,0,0.0,0.0
2022-02-17 09:15:00+05:30,17396.55078125,17442.55078125,17267.650390625,17313.0,0,0.0,0.0
2022-02-17 10:15:00+05:30,17313.55078125,17379.099609375,17236.30078125,17364.900390625,0,0.0,0.0
2022-02-17 11:15:00+05:30,17363.94921875,17395.55078125,17324.69921875,17383.400390625,0,0.0,0.0
2022-02-17 12:15:00+05:30,17383.599609375,17417.75,17368.05078125,17382.05078125,0,0.0,0.0
2022-02-17 13:15:00+05:30,17382.599609375,17415.150390625,17329.44921875,17329.44921875,0,0.0,0.0
2022-02-17 14:15:00+05:30,17329.849609375,17367.19921875,17282.80078125,17284.05078125,0,0.0,0.0
2022-02-17 15:15:00+05:30,17284.150390625,17296.099609375,17275.75,17279.150390625,0,0.0,0.0
2022-02-18 09:15:00+05:30,17236.05078125,17321.19921875,17220.19921875,17298.05078125,0,0.0,0.0
2022-02-18 10:15:00+05:30,17298.94921875,17324.80078125,17255.69921875,17323.25,0,0.0,0.0
2022-02-18 11:15:00+05:30,17323.400390625,17347.05078125,17299.900390625,17343.599609375,0,0.0,0.0
2022-02-18 12:15:00+05:30,17343.44921875,17379.94921875,17326.80078125,17361.150390625,0,0.0,0.0
